 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
  34   6     0.02  -0.02  -0.00     0.01  -0.02  -0.01     0.00   0.00  -0.00
  35   7    -0.01  -0.01   0.03    -0.01  -0.00   0.03     0.00   0.01  -0.00
  36   6    -0.03   0.00   0.01    -0.02   0.01   0.03    -0.00   0.00  -0.01
  37   1     0.00   0.02   0.00    -0.00   0.01   0.00    -0.00   0.00   0.00
  38   1     0.02   0.00  -0.01     0.01   0.00  -0.00     0.00  -0.00  -0.00
  39   1     0.01  -0.01  -0.00     0.00  -0.01  -0.01    -0.00   0.00  -0.00
  40   1    -0.02   0.00   0.01    -0.01   0.01   0.02    -0.00   0.00  -0.01
  41   6    -0.17  -0.03   0.08     0.19   0.03  -0.09    -0.20  -0.04   0.09
  42   6    -0.19  -0.05  -0.05     0.19   0.04   0.03    -0.17  -0.05  -0.12
  43   6     0.02   0.00  -0.02    -0.03  -0.01   0.00     0.06   0.02  -0.03
  44   6     0.13   0.02   0.00    -0.11  -0.03  -0.01     0.05  -0.01  -0.01
  45   6    -0.01  -0.01  -0.01     0.02  -0.00   0.01     0.01  -0.01   0.01
  46   6    -0.13  -0.02  -0.02     0.12   0.02   0.02    -0.07   0.02   0.01
  47   6     0.05   0.03  -0.00    -0.06  -0.03  -0.00     0.04   0.07  -0.01
  48   6     0.09   0.04   0.00    -0.05  -0.03  -0.01    -0.07   0.01  -0.02
  49   7    -0.05  -0.00  -0.01     0.10   0.01   0.01    -0.22  -0.06  -0.01
  50   6    -0.10  -0.02  -0.01     0.14   0.03   0.02    -0.23  -0.06  -0.02
  51   6     0.08   0.03   0.00    -0.08  -0.03  -0.00     0.11   0.07   0.02
  52   6     0.09   0.04   0.00    -0.12  -0.04  -0.01     0.18   0.10   0.01
  53   1     0.05   0.01   0.00    -0.04  -0.01  -0.00    -0.01  -0.01  -0.01
  54   1    -0.02  -0.01  -0.00     0.03   0.01   0.00    -0.02  -0.01   0.01
  55   1    -0.10  -0.02  -0.01     0.09   0.02   0.01    -0.07  -0.01   0.01
  56   1     0.05   0.02   0.00    -0.03  -0.01  -0.00    -0.02   0.00  -0.01
  57   1    -0.07  -0.02  -0.01     0.09   0.02   0.02    -0.13  -0.04  -0.01
  58   1     0.03   0.01   0.00    -0.04  -0.01  -0.00     0.06   0.03   0.01
  59   6     0.01  -0.01   0.02    -0.01   0.01  -0.02     0.00  -0.02   0.02
  60   6     0.11  -0.01  -0.03    -0.10   0.01   0.03     0.10  -0.02  -0.03
  61   6     0.02  -0.02  -0.00    -0.03   0.02   0.00     0.03  -0.03  -0.01
  62   6    -0.11  -0.04   0.06     0.11   0.04  -0.07    -0.11  -0.05   0.06
  63   6     0.03  -0.00  -0.01    -0.04   0.01   0.01     0.04  -0.01  -0.01
  64   6     0.10   0.01  -0.03    -0.12  -0.00   0.04     0.12   0.00  -0.03
  65   1     0.05  -0.00  -0.02    -0.05   0.00   0.01     0.05  -0.01  -0.01
  66   1     0.01  -0.01  -0.00    -0.01   0.01   0.00     0.01  -0.01  -0.00
  67   1    -0.07  -0.02   0.04     0.07   0.02  -0.04    -0.08  -0.02   0.04
  68   1     0.04   0.01  -0.02    -0.05  -0.00   0.02     0.05   0.00  -0.02
  69   6     0.02   0.02  -0.02    -0.02  -0.01   0.02     0.01   0.02  -0.02
  70   6     0.01   0.03   0.00     0.00  -0.02   0.01     0.02   0.02   0.00
  71   6     0.02   0.01   0.03    -0.01  -0.00  -0.01     0.00   0.01   0.03
  72   6     0.00  -0.02   0.02    -0.01   0.02  -0.01    -0.01  -0.01   0.02
  73   7    -0.03  -0.01  -0.01     0.03   0.01   0.01    -0.04  -0.01  -0.01
  74   6    -0.01   0.00  -0.03     0.03  -0.01   0.03    -0.05   0.02  -0.03
  75   1    -0.00   0.02   0.00     0.00  -0.01   0.00     0.01   0.01   0.00
  76   1     0.01   0.00   0.02    -0.00  -0.00  -0.01     0.00   0.00   0.01
  77   1     0.00  -0.01   0.01    -0.01   0.01  -0.01     0.00  -0.01   0.01
  78   1    -0.01  -0.00  -0.02     0.02  -0.00   0.01    -0.03   0.01  -0.02
  79   6    -0.08  -0.04  -0.18    -0.08  -0.03  -0.18     0.01   0.00   0.03
  80   6     0.05  -0.04  -0.20     0.02  -0.03  -0.18    -0.06   0.00   0.04
  81   6     0.01   0.00   0.02    -0.00   0.01   0.03    -0.03  -0.01  -0.01
  82   6    -0.00   0.02   0.13    -0.00   0.03   0.10    -0.03  -0.02  -0.03
  83   6     0.01  -0.01  -0.01     0.01   0.01  -0.02    -0.03  -0.02   0.01
  84   6     0.02  -0.02  -0.14     0.02  -0.01  -0.11    -0.03  -0.02   0.04
  85   6     0.00   0.03   0.06    -0.01   0.02   0.06    -0.01  -0.03  -0.01
  86   6    -0.00   0.04   0.09    -0.01   0.03   0.05    -0.01  -0.02  -0.01
  87   7     0.01  -0.00  -0.06     0.01  -0.01  -0.10     0.02   0.02   0.03
  88   6     0.01  -0.02  -0.11     0.02  -0.02  -0.13    -0.01   0.02   0.03
  89   6    -0.00   0.03   0.08    -0.00   0.03   0.07    -0.01   0.00  -0.01
  90   6    -0.00   0.04   0.10    -0.01   0.03   0.12    -0.02  -0.03  -0.02
  91   1    -0.00   0.01   0.06    -0.00   0.01   0.03    -0.01  -0.01  -0.01
  92   1     0.00  -0.01  -0.02     0.00  -0.00  -0.03    -0.01  -0.00   0.01
  93   1     0.01  -0.02  -0.10     0.01  -0.01  -0.08    -0.01  -0.00   0.03
  94   1    -0.00   0.02   0.05    -0.00   0.01   0.03    -0.01  -0.01  -0.01
  95   1     0.01  -0.02  -0.07     0.02  -0.02  -0.08    -0.01   0.00   0.02
  96   1    -0.00   0.01   0.04    -0.00   0.01   0.04     0.00  -0.00  -0.00
  97   6    -0.02  -0.01   0.01    -0.02  -0.01   0.01     0.00   0.01  -0.00
  98   6     0.04  -0.01   0.11     0.03  -0.00   0.10    -0.01   0.02  -0.01
  99   6     0.01  -0.02   0.02     0.01  -0.02   0.03    -0.01   0.02  -0.00
 100   6    -0.06  -0.04  -0.12    -0.06  -0.04  -0.10    -0.00   0.02   0.02
 101   6     0.01  -0.00   0.03     0.01  -0.01   0.04    -0.01   0.00  -0.00
 102   6     0.03   0.01   0.11     0.04   0.00   0.12    -0.01   0.00  -0.02
 103   1     0.02  -0.00   0.05     0.01  -0.00   0.04    -0.00   0.01  -0.01
 104   1     0.00  -0.01   0.01     0.00  -0.01   0.01    -0.00   0.01  -0.00
 105   1    -0.04  -0.02  -0.08    -0.04  -0.02  -0.07    -0.00   0.01   0.01
 106   1     0.02   0.01   0.05     0.02   0.00   0.05    -0.00  -0.00  -0.01
 107   6     0.02   0.02   0.02     0.01   0.01   0.01    -0.00  -0.00  -0.00
 108   6    -0.00   0.03   0.01     0.01   0.02  -0.00    -0.00  -0.01  -0.00
 109   6    -0.03   0.00   0.02    -0.01   0.00   0.01     0.00   0.00  -0.01
 110   6    -0.02  -0.02   0.00    -0.00  -0.02   0.01     0.00  -0.00  -0.00
 111   7     0.01  -0.01  -0.03     0.01  -0.00  -0.03     0.00  -0.01  -0.00
 112   6     0.03   0.01  -0.01     0.02   0.01  -0.03    -0.00  -0.00  -0.01
 113   1    -0.00   0.02  -0.00     0.00   0.01  -0.00    -0.00  -0.00   0.00
 114   1    -0.02   0.00   0.01    -0.01   0.00   0.00     0.00   0.00  -0.00
 115   1    -0.01  -0.01   0.00    -0.00  -0.01   0.01    -0.00  -0.00  -0.00
 116   1     0.02   0.00  -0.01     0.01   0.01  -0.02    -0.00  -0.00  -0.01
 117   6     0.17  -0.02  -0.07    -0.19   0.02   0.08    -0.21   0.02   0.08
 118   6     0.19  -0.02   0.06    -0.19   0.02  -0.03    -0.18   0.02  -0.13
 119   6    -0.02  -0.00   0.01     0.03  -0.01  -0.00     0.07  -0.01  -0.03
 120   6    -0.13   0.01  -0.01     0.11  -0.02   0.01     0.05   0.01  -0.01
 121   6     0.01  -0.01   0.01    -0.01  -0.01  -0.01     0.01   0.01   0.01
 122   6     0.13  -0.01   0.02    -0.12   0.00  -0.02    -0.07  -0.02   0.01
 123   6    -0.05   0.02  -0.00     0.06  -0.02   0.01     0.05  -0.07  -0.00
 124   6    -0.10   0.03  -0.01     0.06  -0.02   0.01    -0.07  -0.02  -0.02
 125   7     0.05   0.00   0.01    -0.10   0.00  -0.01    -0.22   0.04  -0.02
 126   6     0.09  -0.01   0.02    -0.14   0.01  -0.03    -0.23   0.03  -0.03
 127   6    -0.08   0.02  -0.01     0.08  -0.02   0.01     0.12  -0.05   0.03
 128   6    -0.09   0.03  -0.01     0.12  -0.03   0.02     0.19  -0.08   0.02
 129   1    -0.05   0.00  -0.01     0.04  -0.01   0.00    -0.01   0.01  -0.01
 130   1     0.02  -0.01   0.00    -0.03   0.00  -0.01    -0.02   0.01   0.01
 131   1     0.10  -0.01   0.01    -0.09   0.01  -0.02    -0.07  -0.00   0.01
 132   1    -0.05   0.01  -0.00     0.03  -0.01   0.00    -0.02  -0.00  -0.02
 133   1     0.07  -0.01   0.01    -0.09   0.01  -0.02    -0.13   0.03  -0.02
 134   1    -0.04   0.01  -0.00     0.04  -0.01   0.00     0.06  -0.02   0.02
 135   6    -0.01  -0.01  -0.02     0.01   0.01   0.02    -0.00   0.02   0.02
 136   6    -0.10  -0.02   0.03     0.10   0.01  -0.03     0.10   0.03  -0.03
 137   6    -0.02  -0.02   0.01     0.03   0.02  -0.00     0.03   0.03  -0.01
 138   6     0.11  -0.03  -0.05    -0.11   0.03   0.06    -0.12   0.04   0.06
 139   6    -0.03  -0.00   0.01     0.04   0.01  -0.01     0.04   0.01  -0.01
 140   6    -0.10  -0.00   0.03     0.12   0.01  -0.03     0.12   0.01  -0.03
 141   1    -0.05  -0.01   0.02     0.05   0.01  -0.01     0.05   0.01  -0.02
 142   1    -0.01  -0.01   0.00     0.01   0.01  -0.00     0.01   0.01  -0.00
 143   1     0.07  -0.01  -0.03    -0.07   0.01   0.04    -0.08   0.02   0.04
 144   1    -0.04   0.00   0.01     0.05   0.00  -0.02     0.05  -0.00  -0.02
 145   6    -0.02   0.02   0.02     0.02  -0.01  -0.02     0.02  -0.02  -0.02
 146   6    -0.01   0.03  -0.00     0.00  -0.02  -0.00     0.02  -0.02   0.01
 147   6    -0.02   0.00  -0.03     0.01  -0.00   0.01     0.00  -0.01   0.03
 148   6    -0.00  -0.02  -0.02     0.00   0.02   0.01    -0.01   0.01   0.02
 149   7     0.03  -0.01   0.01    -0.03   0.00  -0.01    -0.04   0.00  -0.01
 150   6     0.01   0.00   0.03    -0.03  -0.02  -0.03    -0.05  -0.03  -0.03
 151   1     0.00   0.02  -0.00    -0.00  -0.01  -0.00     0.01  -0.01   0.00
 152   1    -0.01   0.00  -0.02     0.00  -0.00   0.01     0.00  -0.00   0.02
 153   1     0.00  -0.01  -0.01     0.01   0.01   0.00     0.00   0.01   0.01
 154   1     0.01   0.00   0.02    -0.02  -0.01  -0.01    -0.03  -0.01  -0.02
                     76                     77                     78
                        a                      a                      a 
 Frequencies --   290.7132               312.8705               313.2628
 Red. masses --    27.0450                11.2499                14.0551
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.8802                 0.0305                 0.5354
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46    -0.03   0.01   0.40    -0.00   0.00   0.00    -0.03  -0.00  -0.05
   2  46    -0.01   0.00   0.08    -0.01  -0.00   0.00    -0.08  -0.01  -0.15
   3   6    -0.09   0.02  -0.21    -0.12  -0.04  -0.07    -0.04  -0.01  -0.05
   4   6     0.11   0.03  -0.17    -0.05  -0.03   0.06    -0.03  -0.01   0.05
   5   6     0.03  -0.01   0.07     0.02   0.01   0.02     0.00   0.00   0.02
   6   6     0.01   0.01   0.04    -0.00   0.04  -0.02     0.01   0.01  -0.01
   7   6    -0.01   0.01   0.01    -0.03   0.04  -0.01     0.00   0.01  -0.01
   8   6    -0.01  -0.02  -0.07    -0.03   0.05   0.04    -0.00   0.02   0.03
   9   6     0.01  -0.06   0.05    -0.01   0.04  -0.00    -0.00   0.02   0.00
  10   6     0.02  -0.02  -0.07    -0.01   0.00  -0.03    -0.01   0.00  -0.02
  11   7     0.01   0.04  -0.22     0.01  -0.03   0.03     0.00  -0.02   0.01
  12   6     0.02   0.04  -0.24     0.04  -0.02   0.04     0.02  -0.01   0.02
  13   6    -0.02  -0.06   0.12     0.05   0.03  -0.02     0.03   0.02  -0.03
  14   6    -0.01  -0.09   0.19     0.03   0.05  -0.01     0.01   0.03  -0.01
  15   1     0.01   0.01  -0.01     0.00   0.02  -0.01     0.00   0.00  -0.01
  16   1    -0.01   0.01  -0.02    -0.01   0.01  -0.00     0.00   0.00  -0.01
  17   1    -0.01  -0.00  -0.07    -0.01   0.01   0.03     0.00   0.00   0.02
  18   1     0.01  -0.00  -0.02    -0.01   0.00  -0.02    -0.01   0.00  -0.01
  19   1     0.01   0.03  -0.13     0.01  -0.01   0.02     0.01  -0.01   0.02
  20   1    -0.01  -0.02   0.06     0.02   0.01  -0.01     0.01   0.01  -0.01
  21   6    -0.02   0.02  -0.00    -0.08  -0.06   0.01    -0.03  -0.02  -0.00
  22   6     0.03   0.03   0.10    -0.10  -0.15   0.06    -0.03  -0.06   0.03
  23   6     0.01   0.03   0.03    -0.05  -0.15   0.07    -0.03  -0.06   0.03
  24   6    -0.07   0.04  -0.12    -0.07  -0.14  -0.00    -0.04  -0.04  -0.00
  25   6     0.01   0.01   0.04     0.01  -0.03   0.02    -0.00   0.00   0.02
  26   6     0.04   0.01   0.12    -0.03  -0.06   0.10    -0.02  -0.01   0.03
  27   1     0.02   0.01   0.05    -0.02  -0.05   0.01    -0.00  -0.02   0.01
  28   1     0.00   0.01   0.01    -0.01  -0.04   0.03    -0.01  -0.02   0.01
  29   1    -0.04   0.01  -0.08    -0.05  -0.04  -0.01    -0.03  -0.01  -0.01
  30   1     0.02   0.00   0.05    -0.01  -0.03   0.05    -0.00  -0.00   0.01
  31   6     0.02  -0.02   0.02     0.03   0.03  -0.00     0.03   0.01   0.02
  32   6    -0.00  -0.02   0.02     0.12   0.05  -0.04     0.07   0.00  -0.03
  33   6    -0.03  -0.01   0.00     0.11   0.06  -0.07     0.07   0.02  -0.02
  34   6    -0.02   0.01  -0.01     0.12   0.13  -0.05     0.06   0.05   0.00
  35   7     0.01   0.00  -0.04     0.07   0.12  -0.06     0.04   0.03  -0.02
  36   6     0.03  -0.03  -0.05     0.07   0.09  -0.07     0.04   0.02  -0.01
  37   1    -0.00  -0.01   0.01     0.04   0.03  -0.02     0.02   0.00  -0.02
  38   1    -0.01  -0.01   0.00     0.02   0.01  -0.03     0.01   0.00  -0.01
  39   1    -0.01   0.01   0.00     0.04   0.04  -0.00     0.02   0.02   0.01
  40   1     0.02  -0.01  -0.03     0.04   0.02  -0.03     0.02   0.01  -0.01
  41   6    -0.02  -0.00   0.01    -0.06   0.03   0.11     0.10  -0.04  -0.16
  42   6    -0.04  -0.01  -0.06     0.05   0.03   0.04    -0.06  -0.04  -0.07
  43   6     0.01   0.01  -0.04     0.01  -0.01  -0.02    -0.03   0.01   0.02
  44   6     0.03   0.02  -0.04    -0.02  -0.04   0.00     0.02   0.04   0.01
  45   6    -0.00   0.02  -0.03    -0.00  -0.04   0.02     0.01   0.04  -0.02
  46   6    -0.03   0.02  -0.03     0.04  -0.04   0.02    -0.05   0.05  -0.02
  47   6     0.01   0.03  -0.01     0.00  -0.03   0.00    -0.01   0.05  -0.01
  48   6     0.01   0.02  -0.01    -0.02  -0.00   0.01     0.05   0.01  -0.02
  49   7    -0.02  -0.02   0.02     0.02   0.03  -0.01    -0.00  -0.04   0.01
  50   6    -0.03  -0.02  -0.01     0.04   0.03  -0.03    -0.03  -0.03   0.05
  51   6     0.01  -0.00  -0.01    -0.02  -0.03  -0.05     0.01   0.04   0.07
  52   6     0.02   0.02  -0.03    -0.01  -0.04  -0.02    -0.02   0.06   0.03
  53   1     0.01   0.01  -0.01    -0.01  -0.02  -0.00     0.01   0.03   0.01
  54   1    -0.01   0.00  -0.01    -0.00  -0.01   0.01     0.00   0.01  -0.00
  55   1    -0.02   0.00  -0.01     0.02  -0.01   0.01    -0.03   0.01  -0.00
  56   1     0.01   0.00  -0.01    -0.02  -0.00   0.01     0.03   0.00  -0.02
  57   1    -0.02  -0.00  -0.01     0.02   0.02  -0.01    -0.02  -0.02   0.02
  58   1     0.00   0.00   0.00    -0.01  -0.01  -0.02     0.01   0.02   0.03
  59   6     0.00  -0.00   0.00     0.01   0.05   0.08    -0.01  -0.07  -0.10
  60   6     0.01  -0.02  -0.01     0.04   0.13   0.09    -0.05  -0.17  -0.12
  61   6     0.00  -0.03  -0.01     0.05   0.14   0.05    -0.08  -0.18  -0.05
  62   6    -0.02  -0.02  -0.00    -0.01   0.12   0.07     0.02  -0.16  -0.09
  63   6     0.00  -0.00  -0.00     0.02   0.03  -0.00    -0.02  -0.04   0.01
  64   6     0.01  -0.00  -0.00     0.08   0.06   0.03    -0.14  -0.08  -0.02
  65   1     0.01  -0.01  -0.00     0.01   0.04   0.02    -0.00  -0.06  -0.03
  66   1     0.00  -0.01  -0.00     0.02   0.03   0.01    -0.03  -0.04  -0.00
  67   1    -0.01  -0.01  -0.00    -0.01   0.03   0.04     0.02  -0.04  -0.06
  68   1     0.01   0.00  -0.00     0.04   0.03   0.01    -0.06  -0.04  -0.00
  69   6     0.00   0.00  -0.00     0.00  -0.02  -0.03     0.01   0.03   0.04
  70   6     0.00   0.00  -0.00    -0.03  -0.05  -0.10     0.02   0.08   0.15
  71   6     0.01  -0.00   0.00    -0.05  -0.06  -0.10     0.08   0.07   0.16
  72   6     0.00   0.00   0.00    -0.03  -0.12  -0.11     0.03   0.14   0.16
  73   7     0.00   0.01   0.00    -0.04  -0.11  -0.07     0.03   0.12   0.08
  74   6     0.01   0.00  -0.00    -0.05  -0.08  -0.06     0.10   0.08   0.07
  75   1    -0.00   0.00  -0.00    -0.01  -0.02  -0.03     0.00   0.05   0.05
  76   1     0.00  -0.00   0.00    -0.02  -0.01  -0.02     0.03   0.01   0.04
  77   1    -0.00   0.00  -0.00     0.00  -0.04  -0.03    -0.01   0.04   0.05
  78   1     0.01   0.00  -0.00    -0.03  -0.02  -0.03     0.05   0.02   0.04
  79   6    -0.09  -0.04  -0.20     0.11  -0.02   0.05    -0.04   0.00  -0.04
  80   6     0.11  -0.03  -0.17     0.04  -0.03  -0.05    -0.03   0.01   0.04
  81   6     0.03   0.02   0.07    -0.02   0.00  -0.01     0.00  -0.00   0.01
  82   6     0.01  -0.01   0.04     0.00   0.04   0.02     0.01  -0.01  -0.01
  83   6    -0.01  -0.01   0.01     0.02   0.04   0.00     0.00  -0.01  -0.01
  84   6    -0.01   0.02  -0.07     0.02   0.04  -0.04     0.00  -0.01   0.02
  85   6     0.00   0.07   0.04     0.00   0.03   0.00     0.00  -0.02   0.00
  86   6     0.02   0.01  -0.08     0.01   0.00   0.02    -0.01  -0.00  -0.01
  87   7     0.01  -0.05  -0.22    -0.01  -0.03  -0.02     0.00   0.02   0.01
  88   6     0.02  -0.05  -0.23    -0.03  -0.03  -0.04     0.01   0.02   0.02
  89   6    -0.02   0.06   0.11    -0.05   0.02   0.02     0.02  -0.02  -0.02
  90   6    -0.01   0.09   0.18    -0.03   0.04   0.01     0.01  -0.02  -0.01
  91   1     0.01  -0.01  -0.01    -0.00   0.02   0.01     0.00  -0.00  -0.00
  92   1    -0.00  -0.01  -0.02     0.01   0.01   0.00     0.00  -0.00  -0.01
  93   1    -0.01  -0.00  -0.07     0.01   0.01  -0.02     0.00  -0.00   0.02
  94   1     0.01   0.00  -0.02     0.01   0.00   0.02    -0.01  -0.00  -0.01
  95   1     0.01  -0.04  -0.13    -0.01  -0.01  -0.02     0.00   0.01   0.01
  96   1    -0.01   0.03   0.06    -0.02   0.01   0.01     0.01  -0.01  -0.01
  97   6    -0.02  -0.02  -0.00     0.08  -0.04  -0.01    -0.03   0.01  -0.00
  98   6     0.04  -0.01   0.10     0.10  -0.12  -0.04    -0.03   0.05   0.03
  99   6     0.01  -0.03   0.03     0.06  -0.13  -0.05    -0.03   0.05   0.02
 100   6    -0.06  -0.05  -0.11     0.08  -0.12   0.01    -0.05   0.03  -0.00
 101   6     0.01  -0.01   0.04    -0.00  -0.03  -0.02    -0.00  -0.00   0.02
 102   6     0.04   0.00   0.12     0.04  -0.05  -0.07    -0.02   0.00   0.03
 103   1     0.02  -0.01   0.05     0.03  -0.04  -0.01    -0.01   0.02   0.01
 104   1     0.01  -0.01   0.01     0.01  -0.03  -0.02    -0.01   0.01   0.01
 105   1    -0.04  -0.02  -0.07     0.05  -0.03   0.01    -0.03   0.01  -0.01
 106   1     0.02   0.00   0.05     0.01  -0.03  -0.04    -0.00   0.00   0.01
 107   6     0.02   0.02   0.01    -0.03   0.02  -0.00     0.03  -0.00   0.02
 108   6    -0.01   0.02   0.02    -0.10   0.03   0.03     0.07   0.01  -0.02
 109   6    -0.03   0.01   0.00    -0.10   0.05   0.06     0.06  -0.01  -0.02
 110   6    -0.02  -0.01  -0.01    -0.11   0.11   0.04     0.06  -0.04   0.01
 111   7     0.01  -0.01  -0.04    -0.08   0.10   0.04     0.04  -0.02  -0.02
 112   6     0.02   0.03  -0.05    -0.07   0.08   0.05     0.04  -0.01  -0.01
 113   1    -0.00   0.01   0.01    -0.03   0.02   0.01     0.02   0.00  -0.02
 114   1    -0.01   0.00   0.00    -0.02   0.01   0.02     0.01  -0.00  -0.01
 115   1    -0.01  -0.01   0.00    -0.03   0.03   0.00     0.02  -0.01   0.01
 116   1     0.01   0.01  -0.03    -0.03   0.02   0.03     0.02  -0.00  -0.01
 117   6    -0.02   0.00   0.01     0.06   0.03  -0.11     0.10   0.03  -0.15
 118   6    -0.04   0.00  -0.06    -0.05   0.02  -0.04    -0.06   0.03  -0.07
 119   6     0.01  -0.01  -0.04    -0.01  -0.01   0.01    -0.03  -0.01   0.02
 120   6     0.03  -0.02  -0.04     0.02  -0.04   0.00     0.03  -0.04   0.01
 121   6    -0.00  -0.02  -0.03     0.01  -0.04  -0.02     0.01  -0.04  -0.01
 122   6    -0.03  -0.03  -0.03    -0.03  -0.04  -0.02    -0.04  -0.06  -0.02
 123   6     0.01  -0.03  -0.01     0.00  -0.03  -0.00    -0.00  -0.05  -0.00
 124   6     0.01  -0.02  -0.01     0.02  -0.00  -0.01     0.05  -0.01  -0.01
 125   7    -0.03   0.02   0.02    -0.02   0.03   0.01    -0.01   0.04   0.01
 126   6    -0.03   0.02  -0.01    -0.04   0.02   0.03    -0.03   0.03   0.05
 127   6     0.01   0.00  -0.01     0.02  -0.02   0.05     0.02  -0.04   0.07
 128   6     0.03  -0.02  -0.02     0.01  -0.04   0.03    -0.01  -0.06   0.04
 129   1     0.01  -0.01  -0.01     0.01  -0.02   0.00     0.01  -0.02   0.01
 130   1    -0.01  -0.00  -0.01     0.00  -0.01  -0.01     0.01  -0.01  -0.00
 131   1    -0.02  -0.01  -0.01    -0.02  -0.01  -0.01    -0.03  -0.02  -0.00
 132   1     0.01  -0.00  -0.01     0.02  -0.00  -0.01     0.03  -0.00  -0.01
 133   1    -0.02   0.00  -0.01    -0.02   0.01   0.01    -0.02   0.02   0.02
 134   1     0.01  -0.00   0.00     0.01  -0.01   0.02     0.01  -0.01   0.03
 135   6     0.00   0.01   0.00    -0.01   0.04  -0.07    -0.01   0.06  -0.10
 136   6     0.01   0.02  -0.01    -0.05   0.11  -0.09    -0.06   0.15  -0.12
 137   6    -0.00   0.03  -0.01    -0.06   0.12  -0.05    -0.09   0.16  -0.06
 138   6    -0.02   0.02  -0.00     0.00   0.11  -0.07     0.01   0.14  -0.10
 139   6     0.00   0.00  -0.00    -0.02   0.03   0.00    -0.03   0.04   0.00
 140   6     0.02   0.00  -0.00    -0.08   0.04  -0.03    -0.14   0.06  -0.02
 141   1     0.01   0.01  -0.00    -0.01   0.04  -0.02    -0.01   0.05  -0.03
 142   1     0.00   0.01  -0.00    -0.02   0.03  -0.01    -0.04   0.04  -0.01
 143   1    -0.01   0.01  -0.00     0.01   0.03  -0.04     0.02   0.04  -0.06
 144   1     0.01   0.00  -0.00    -0.04   0.03  -0.01    -0.07   0.04  -0.00
 145   6     0.00  -0.00  -0.00     0.00  -0.02   0.03     0.02  -0.02   0.04
 146   6     0.00  -0.00  -0.00     0.03  -0.03   0.10     0.02  -0.06   0.15
 147   6     0.01   0.00   0.00     0.06  -0.04   0.10     0.08  -0.05   0.16
 148   6     0.00  -0.00   0.00     0.04  -0.10   0.11     0.05  -0.11   0.16
 149   7     0.00  -0.00   0.00     0.05  -0.10   0.07     0.04  -0.11   0.08
 150   6     0.01  -0.00  -0.00     0.06  -0.07   0.06     0.10  -0.05   0.08
 151   1    -0.00  -0.00  -0.00     0.01  -0.02   0.03     0.00  -0.04   0.05
 152   1     0.00   0.00   0.00     0.02  -0.01   0.02     0.03  -0.01   0.04
 153   1     0.00  -0.00  -0.00     0.00  -0.03   0.03    -0.01  -0.04   0.05
 154   1     0.01   0.00  -0.00     0.03  -0.02   0.03     0.05  -0.01   0.04
                     79                     80                     81
                        a                      a                      a 
 Frequencies --   313.3350               314.0204               327.1954
 Red. masses --    14.0802                12.3160                11.8461
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.5364                 0.0623                 0.0544
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.05  -0.00  -0.02    -0.00   0.06  -0.00    -0.00  -0.00  -0.08
   2  46     0.15   0.01  -0.08     0.02  -0.09   0.00    -0.02  -0.00   0.06
   3   6     0.15   0.05   0.10    -0.11  -0.03  -0.08    -0.01  -0.01   0.02
   4   6     0.06   0.04  -0.06    -0.04  -0.03   0.07     0.01  -0.00  -0.02
   5   6    -0.02  -0.01  -0.03     0.01   0.00   0.03     0.01   0.00  -0.01
   6   6    -0.00  -0.04   0.02    -0.00   0.03  -0.02    -0.00   0.01   0.01
   7   6     0.02  -0.04   0.01    -0.02   0.03  -0.01    -0.01   0.01   0.00
   8   6     0.02  -0.06  -0.04    -0.02   0.03   0.04    -0.00   0.01  -0.01
   9   6     0.01  -0.05  -0.00    -0.00   0.02   0.00     0.00   0.00   0.01
  10   6     0.02  -0.00   0.05    -0.01  -0.00  -0.03    -0.00  -0.00   0.02
  11   7    -0.01   0.04  -0.01     0.01  -0.03   0.01    -0.00   0.01  -0.01
  12   6    -0.05   0.02  -0.03     0.03  -0.02   0.02     0.00   0.01  -0.01
  13   6    -0.07  -0.04   0.02     0.04   0.02  -0.03     0.00   0.00   0.00
  14   6    -0.03  -0.06  -0.01     0.02   0.03  -0.00     0.01   0.00  -0.00
  15   1    -0.00  -0.02   0.01     0.00   0.02  -0.01    -0.00   0.00   0.01
  16   1     0.00  -0.01   0.01    -0.00   0.01  -0.01    -0.00   0.00  -0.00
  17   1     0.00  -0.01  -0.03    -0.01   0.01   0.02    -0.00   0.00  -0.01
  18   1     0.02  -0.00   0.03    -0.01   0.00  -0.02    -0.00  -0.00   0.01
  19   1    -0.02   0.02  -0.02     0.01  -0.01   0.02     0.00   0.00  -0.00
  20   1    -0.03  -0.02   0.01     0.02   0.01  -0.02    -0.00   0.00   0.00
  21   6     0.09   0.07  -0.02    -0.07  -0.04   0.00    -0.01  -0.01   0.01
